id,predicted
914206820-914239427-717245,5.6654956597883555
916789157-916823770-824309,7.415675599686459
913341082-977479363-2948,4.5475602676919324
889682582-889697172-28720,7.872109521203489
997991699-998006945-417222,14.714318171275304
914931487-815162862-756427,7.820708635880891
967062979-972338656-6209,15.588347885169515
914631734-914748119-740036,6.6330253294811765
970976361-973961837-23171,15.499872114116329
979425031-979584385-54031,12.896449875492602
914852625-914864976-744489,6.90905737429254
916756097-816761972-821991,5.157038561413503
916696329-916855303-825770,8.336337106174021
999523609-999562434-491142,5.396300144611378
994901079-894954892-132987,6.654319102384905
911792265-974817039-5087,6.302399416693576
913473302-913536835-687980,6.085014354291615
918117938-918191305-875929,7.190108305332027
915669638-999198198-169214,3.6707944021710226
914509149-997196597-527954,4.541560832121154
914466636-914504651-727452,3.936737020940205
911976099-912089797-626182,3.956176413166146
915856217-888209042-18973,4.534037225202395
996546780-987033916-95530,4.173818360047171
915255159-915271111-760694,4.54278770913427
911838265-992426632-125610,4.726418169664422
916180454-916218907-797699,2.816613088446392
914453038-914480388-726086,4.34509265869616
917356440-917513635-849523,2.5875125824727307
994065084-993267732-128428,5.350562169190377
999666124--87921-87921,3.998708713996712
911559110-995018535-113182,5.007603938749923
914091047-914103754-712231,3.2384103931789046
914082978--713048-713048,4.505220232313132
912006204-912023621-624089,3.3972028708312116
914400724-998465990-431492,3.7098100910082046
916989806-917011877-830956,3.8733218260290894
981105605-981132165-594905,3.5363516480032384
914621984-914836530-743517,4.278307113297893
994391615-994413317-122517,4.99157394776143
986221840-986226389-245826,5.795677546357545
914429773--159582-159582,3.787955205907908
816607922-916641869-817278,3.192249572155152
816607892-916641737-817028,4.398099869602662
914907985-915552331-771712,3.6625046686097846
896525352-996536750-166511,2.2543087176671244
915593453-915650597-775136,4.013828874540109
996747166-996794369-8868,4.99157394776143
813976692-913980611-706796,3.611706827303361
915592538-915731457-778956,9.545423354985001
917264651-914558484-729811,3.050190407210599
916842236-994757725-127196,4.7260667208679195
996616886-989564013-114778,4.726418169664422
995769611-995774852-127246,4.9178147129630165
893946462-994097881-9227,4.136088377059436
912071529-912083268-626229,4.774916642238534
913897943-913983106-707013,3.2693001795802346
813672642-813741822-696824,2.7043180727724376
915554458-915667023-775763,3.2998829106876073
913877284-913922050-703929,4.21253300423382
915465315-915489370-769505,3.9219941000236167
915547680-915555470-771981,3.36043233837652
816672392-999289428-458308,3.8892958205257617
913695348-993513792-122499,4.2658335868235095
997125959-997501837-163880,3.8443064265453133
815073002-915119611-754586,3.6090776017616903
914218322-814238172-717242,4.36201504332966
998011094-994061658-2639,4.6303647747945655
813333872-913379535-681929,3.372658997403957
911607344-911635690-515951,6.889866600078826
816164532-916222491-797777,4.3271900372285845
911836459-911905701-605911,4.086708255546113
