id,predicted
914206820-914239427-717245,3.741078026758321
916789157-916823770-824309,5.173375263680674
913341082-977479363-2948,2.019841812555604
889682582-889697172-28720,6.487736094897683
997991699-998006945-417222,14.458828376542808
914931487-815162862-756427,4.813594895747827
967062979-972338656-6209,22.804700099466377
914631734-914748119-740036,4.436527744018842
970976361-973961837-23171,15.093848482876293
979425031-979584385-54031,15.968452339716755
914852625-914864976-744489,5.426957366059277
916756097-816761972-821991,4.509209033548283
916696329-916855303-825770,5.810071057025725
999523609-999562434-491142,4.415020339925984
994901079-894954892-132987,6.5853558926655
911792265-974817039-5087,5.910750275874189
913473302-913536835-687980,4.925457486407411
918117938-918191305-875929,5.721220225160452
915669638-999198198-169214,2.9983628032468608
914509149-997196597-527954,3.26501785897276
914466636-914504651-727452,2.9991011591124823
911976099-912089797-626182,2.3908005872925338
915856217-888209042-18973,2.918499163839312
996546780-987033916-95530,2.023985963818936
915255159-915271111-760694,2.376555740316963
911838265-992426632-125610,3.215636414150911
916180454-916218907-797699,2.9348399441682016
914453038-914480388-726086,3.2133088015332305
917356440-917513635-849523,1.7320959280610828
994065084-993267732-128428,4.979359832031045
999666124--87921-87921,2.5537834703480455
911559110-995018535-113182,3.1950897883925853
914091047-914103754-712231,2.783597062087908
914082978--713048-713048,3.1203304236217937
912006204-912023621-624089,2.9474089770118557
914400724-998465990-431492,2.711245519008246
916989806-917011877-830956,3.3139402764420884
981105605-981132165-594905,3.1538859832841792
914621984-914836530-743517,2.1759986559027547
994391615-994413317-122517,4.4440973524957235
986221840-986226389-245826,8.340750287974501
914429773--159582-159582,2.888879779021215
816607922-916641869-817278,2.0211028648373897
816607892-916641737-817028,2.8765045200581874
914907985-915552331-771712,3.49848021754873
896525352-996536750-166511,2.2147977861729276
915593453-915650597-775136,3.8438287258009174
996747166-996794369-8868,4.415241574752775
813976692-913980611-706796,2.4960245310476235
915592538-915731457-778956,12.089231128310985
917264651-914558484-729811,3.060309182268308
916842236-994757725-127196,3.7215038661396207
996616886-989564013-114778,3.215636414150911
995769611-995774852-127246,5.208958913811414
893946462-994097881-9227,3.0825135269772295
912071529-912083268-626229,4.12623165994763
913897943-913983106-707013,3.1276995657914233
813672642-813741822-696824,1.7573158713880135
915554458-915667023-775763,2.401107643817718
913877284-913922050-703929,2.688257233868602
915465315-915489370-769505,2.9433371949858813
915547680-915555470-771981,2.929898576072247
816672392-999289428-458308,3.0153779345777396
913695348-993513792-122499,2.9545421826354556
997125959-997501837-163880,3.1770029163746
815073002-915119611-754586,2.965225091937833
914218322-814238172-717242,3.928924330904863
998011094-994061658-2639,3.0142018080456117
813333872-913379535-681929,2.742888852223409
911607344-911635690-515951,7.250167335836242
816164532-916222491-797777,3.134594065503511
911836459-911905701-605911,3.427426081830202
914201055-914237645-717244,2.6402704627958165
915477747-915500595-769979,2.826994428908096
998845599-998866030-334101,2.6273320541075
896526332-996537544-8799,5.565090007017217
912772888-985906947-9243,3.2185889781595005
898255662-897163012-155657,4.391701766068577
999314341-984280351-62921,2.6386789967346287
915679013-815702832-777273,3.0118151392179735
