id,predicted
914206820-914239427-717245,3.0994793190420244
916789157-916823770-824309,6.03383517413428
913341082-977479363-2948,2.6248632854624
889682582-889697172-28720,5.3207892820128375
997991699-998006945-417222,9.616302420114064
914931487-815162862-756427,6.114774933738663
967062979-972338656-6209,10.719670662488276
914631734-914748119-740036,3.1912966207744455
970976361-973961837-23171,9.846333936452192
979425031-979584385-54031,8.370504814669738
914852625-914864976-744489,5.160538171602584
916756097-816761972-821991,4.644632069830278
916696329-916855303-825770,6.129502744364042
999523609-999562434-491142,3.440278636031308
994901079-894954892-132987,3.305846443350826
911792265-974817039-5087,5.754663184193412
913473302-913536835-687980,3.251516859618448
918117938-918191305-875929,5.087297950594253
915669638-999198198-169214,2.3047067614465218
914509149-997196597-527954,2.301815066815234
914466636-914504651-727452,2.4321615690061393
911976099-912089797-626182,2.2797721710503094
915856217-888209042-18973,2.5055852089577653
996546780-987033916-95530,2.4967369570012097
915255159-915271111-760694,2.513099918944432
911838265-992426632-125610,2.8569941292261403
916180454-916218907-797699,2.012293802295238
914453038-914480388-726086,2.8315296284433193
917356440-917513635-849523,1.6077999715584301
994065084-993267732-128428,5.503228222822196
999666124--87921-87921,2.191343969420404
911559110-995018535-113182,2.5168796503324353
914091047-914103754-712231,2.205571077767664
914082978--713048-713048,2.4182550719957687
912006204-912023621-624089,3.0842969963149773
914400724-998465990-431492,2.660130186417814
916989806-917011877-830956,2.230730056127366
981105605-981132165-594905,2.739378360281562
914621984-914836530-743517,2.538378445968512
994391615-994413317-122517,2.474522074061868
986221840-986226389-245826,4.201334033204424
914429773--159582-159582,2.9133469186123646
816607922-916641869-817278,2.919706242998767
816607892-916641737-817028,3.550111096233344
914907985-915552331-771712,2.5883442034842656
896525352-996536750-166511,1.4767140639673046
915593453-915650597-775136,2.7000748205468588
996747166-996794369-8868,2.4742019325781044
813976692-913980611-706796,2.1320747676023513
915592538-915731457-778956,8.241727187726237
917264651-914558484-729811,2.6667318944160896
916842236-994757725-127196,2.6278748259843443
996616886-989564013-114778,2.8569941292261403
995769611-995774852-127246,3.17030131083538
893946462-994097881-9227,2.568875183388112
912071529-912083268-626229,3.238601977148064
913897943-913983106-707013,2.450672390236198
813672642-813741822-696824,1.7856105280201238
915554458-915667023-775763,1.8997446320695603
913877284-913922050-703929,2.292934460337539
915465315-915489370-769505,2.2973627450868057
915547680-915555470-771981,2.2260152468752854
816672392-999289428-458308,2.699098624723667
913695348-993513792-122499,2.355510520748872
997125959-997501837-163880,2.6760337271236767
815073002-915119611-754586,2.1618036579024205
914218322-814238172-717242,3.1205870706840857
998011094-994061658-2639,2.5992387116951923
813333872-913379535-681929,2.1776143434268196
911607344-911635690-515951,6.805095651956812
816164532-916222491-797777,2.4489827391728287
911836459-911905701-605911,2.614706084054446
914201055-914237645-717244,1.7786534724307712
915477747-915500595-769979,2.553732043606901
998845599-998866030-334101,2.334942778147022
896526332-996537544-8799,2.8814016085969816
912772888-985906947-9243,2.785911782988203
898255662-897163012-155657,4.64980382480213
999314341-984280351-62921,2.4159864836158054
915679013-815702832-777273,2.2795067043069
997649796-996722988-154123,3.049184562344502
985993572-986007768-108029,2.4755811355025097
914246504-979840144-69559,2.0364957459876694
911755297-911784742-509539,1.5906210092740638
997484517-897508362-162992,2.757627248145861
813884542-913924282-703932,3.0808327480316784
898188582-998204291-616056,2.3496147994145553
913441168-913474538-685849,2.5256545560988455
988143294-888170332-16561,5.367355526775933
916979185-916998635-830438,1.0492816409313344
987305134-987486287-71663,1.7018516963992365
898199282-898796302-318562,2.202854296876822
998090555-998487447-408107,1.7741160195499552
997982347-998725380-471458,2.4687422934476917
997363280-897375532-156340,2.495754939975246
993909793-893914692-30073,2.524971130150766
916242115-916286538-800346,2.769398372071175
999338011-999545181-486969,2.898402569786283
997535111-897641542-164562,2.535504114585978
994905953-994946978-500374,5.367355526775933
943311331-973610368-39332,2.6917445768254726
915312519-984138822-54539,2.158468367108656
812855972-913450361-684687,2.276635541622511
996042529-972225479-41034,2.357954036062514
998724333-998730252-169257,2.59519695221361
974535157-974800942-23598,2.6494297565212412
917038996-973245694-86132,1.978167844721042
986273085-986536027-71653,1.9314067391435303
967796247-972394998-46007,2.299653533951488
991036385-982670594-5394,1.8039516956833963
999227449-995293587-123774,2.68273430541709
976114191-976119878-54847,2.5631534785918073
940969085-972077771-132980,2.2138294916825134
977533260-987907657-83553,2.929533164353163
916669399-971901772-19021,2.285466322520931
917998191-972376191-46218,2.455405055995747
913243730-871762422-46032,2.494662846677938
813144972-976171144-54047,2.4454184668109815
987774096-971803886-14511,2.31581588504731
992006544-972889482-42909,2.1616123957565816
913480821-982137608-64371,1.940002024284437
997039025-997080254-165852,2.4637023603094654
915098665-980621286-81790,2.551228108331489
996547957-981227697-58769,2.2182899198664336
812173472-976644794-66184,1.9950400715996461
983685358-983732682-55143,4.431526170768475
998728231-978678211-43691,2.0013672954396844
938473072-971666501-23412,2.5253405089160363
914285852-972274410-30082,2.4445001042263437
983173527-994001191-104113,2.479553032840991
914244668-997906691-154068,1.7098259177657726
915311652-815353382-763901,2.6252988907352384
991953957-979670877-62122,2.464362930653517
971104317-974191113-6050,2.449348874103218
946587745-972142239-2513,2.777154869410917
913168046-972176222-24185,2.5330142122357477
913451406-913579216-689660,2.6586783460462136
815339592-988076562-79087,1.6399366433092548
985907064-985980470-122525,1.980130506093516
916137583-816287812-800342,1.9564829250180362
953172178-972188093-32311,2.4841176566876015
985513643-985529752-14310,3.4584608257005813
988328510-972385166-44232,2.4087798066306556
916020732-971751193-23377,2.816140042689595
996042367-996245659-158483,2.948766681275062
915203655-974176580-44271,2.199520088665056
999188257-999299407-610735,2.276635541622511
954080072-972198137-24189,2.8504440025414826
993575844-981140540-58826,2.4674978880302474
913124979-974848872-25420,2.2807349713225133
895985732-973045253-56247,2.448547042070072
911907208-974984121-30681,2.9144292323479224
994242350-994339087-103665,2.2914474409975805
916032161-916105983-793869,4.934010238819333
916361645-816392012-804053,2.277041664127945
970980946-973818376-37833,1.747116427789067
981609875-980204146-58904,3.004520763436278
999316921-899097092-377369,2.4871600533855216
916594259-916628315-816718,5.107311804137332
992447885-992693673-121473,5.832409291494868
997661443-997674138-274027,4.4853563827588125
998618061-998719232-617577,3.066621255486986
999000339-911572877-442376,2.4171715523445134
917229112-917283370-840836,4.2172481618253705
916497016-916525761-812824,5.230769943629071
986236880-886354142-30343,6.709455525357588
975802019-975816540-41049,2.1502280482589784
997993632-993304085-4569,1.664077464798972
917247854-917304033-841743,4.040802697903722
990016534-994923897-146114,2.383185169401135
813430932-998488184-464887,1.626511908508066
983765750-979968876-64581,2.2663821522878247
997826043-997833716-554008,2.204488410528241
813246112-913257154-677258,4.521204231700581
994115154-994151207-133778,4.294229148594521
913015185-913064895-668475,4.097092900453925
992395494-992467576-115077,4.7246689378625115
986446206-886487622-38690,5.623859273888167
994836552-994844474-14812,2.518256634968126
961101719-972049972-146109,2.6611143264656807
987774088-987807067-80417,5.233930249069581
916796986-988105376-75532,2.156834791780917
989493884-988383244-116775,2.3391738068478616
914112117-984531842-90814,2.6339972387393034
915411134-995978334-163815,2.826497267078722
997344251-988680699-114795,2.289789804576003
971075406-883658442-30055,7.073995345643141
914210410-915729703-778737,2.604143228550341
912194051-912231828-630552,1.6801926591676022
988465712-988503770-86910,6.955645532970126
914607558-992365757-122554,2.1543474885345035
980118460-971702850-27353,4.952143367369944
915357369-993236586-95910,2.2636946793323984
988034282-988055336-79509,7.215859710580471
998938953-999170846-409925,2.1153381004661314
999639704-911644916-476491,2.950449631560338
885449212-885464122-37940,6.420601900691343
989021567-989283308-104443,4.515234512903033
987815302-987872403-96358,5.439273896930941
992455594-992504072-97862,2.1200425748194993
999148093-999181155-526444,1.59641199997695
912537080-986923500-76898,2.303194541227468
999104479-999117503-439756,2.5812362126790687
912432505-975397483-24243,2.178576892795046
976083911-976095316-54680,4.401442913620481
988159271-988204404-82887,4.292227789732216
892088292-888183272-39169,4.742151217767743
989454994-989560255-100446,7.082950400445105
915135994-914334500-720841,1.5521774029071658
981247124-981541480-14634,7.321917957714236
913352408-899166922-470274,2.3017281054268937
978680089-978683045-46581,2.3173174290154113
917136920-917191352-838198,5.353742854971726
978681476-978689876-44393,7.011131875330532
989877534-990059543-102505,6.682527703898751
996899519-996910644-155199,2.390259084996578
916376782-916451458-804525,2.0737953377183866
980751708-980804097-44759,2.3154498363810316
985321345-972990396-44134,4.159367373807586
964011885-972013463-348546,4.304213144360782
994533983-994595741-127909,4.790213916884741
985755698-985987815-116757,5.076958388921246
915796699-915816657-782400,4.167087752527005
995697319-988312517-108894,3.310385560548254
960486072-972256242-19500,2.362908807972698
984460279-984499353-80409,5.200327324185295
981380304-981405099-56272,3.346242433692602
995122529-995277468-126937,2.075435203309213
911809966-994107496-116792,1.9992230963443562
996952835-979268149-46273,6.741000535351988
943542252-971997206-24211,2.0095245416648693
896459872-998775779-317100,2.622095001750809
915370780-915688845-776808,4.954609660977614
916539193-916571453-814573,4.320638188318114
980248259-980284913-5874,4.13697546075844
988329185-988345091-123339,4.727021837127816
915429912-915450202-768304,4.441362727537703
983100104-883138112-32575,2.6557424343132796
912118711-982900921-65919,2.142344335017853
917270503-991693246-114789,5.714218120769937
944628231-972108235-19009,2.2453717316537523
914375436-914398525-723552,2.7449260670178957
990977739-987653590-71217,7.45070058486451
998328314-917764417-859517,3.5696750957815286
815381262-915544029-771607,5.791819609840525
912040631-912045501-624662,3.013350175484261
917248419-917675236-855941,1.5479941227942131
984823754-984912374-80813,6.392553049300652
990358869-990402434-84119,7.513388460270923
995543281-976732030-65965,7.401869169304861
997403592-997422406-160677,4.338572423909403
990269513-990383286-80436,5.086983812229647
991189483-980845346-47578,1.974327240173296
915852696-998386241-609859,2.426516994047943
915439616-915466036-768831,2.1178502123221707
913370422-998924464-472899,2.348762036878116
914294657-914327407-720833,6.931941693183036
916483058-916634986-817279,2.4729779110750423
979139012-979150857-45496,6.285492040726568
988138509-976171926-5599,1.9648012435259354
995878801-895885762-156201,5.328856487643794
975847969-975852199-38719,2.040354701450019
992643439-990792933-116307,5.220926427390101
999115756-999151515-486715,2.447092435951112
915197043-915588891-773310,1.6219932930724927
916264887-992157550-102542,2.536530547648065
917243980-917307067-842012,4.691451582477232
989629042-989645005-83504,3.7490738157748025
913594053-913748263-697094,1.986441826596126
989417126-989446037-80423,5.183350417970236
911711605-911747944-483864,2.123926301213288
815157052-915194249-757619,4.5406328560393385
916266065-916293674-800564,2.64384083516061
999188559-999227236-302145,4.639453535297075
912132439-976928652-65969,1.841457490971648
912156567-982474256-43371,2.4982549178583797
913494377-913540247-687981,3.994845377392945
998796067-998915945-611389,2.615769549847916
989902172-989918958-105776,1.9877819253389086
912074366-912080870-626389,2.9492791658018818
911719266-972792357-19027,3.081875272951441
993143480-992100311-116752,3.2560714753604367
994554670-894676132-129737,3.086357045970522
996872122-996881644-164962,3.1214168525729695
831149922-971845996-23601,3.959362308294099
913269527--680582-680582,2.502238910123867
990319510-990355088-81788,2.897576174157401
913135741-913207440-675476,2.8675429898595155
983900305-977508517-43345,2.565826017085612
987903937-988415251-58923,3.9591633299138485
994336290-994357573-109160,3.57463991431292
913784189-995158698-120292,2.735642466926449
988155098-982005302-54683,3.473731025906903
995015536-974101475-30675,2.164279501674077
913175255-913209192-675478,3.084118692953874
985859558-999446590-488192,1.9133565818186704
914270472-913096584-669728,1.8435404635943664
976473256-990932565-88125,3.382819192740217
985255997-981351967-44227,2.459414033959838
998645484-998666732-169230,2.852109582602794
856838382-971847905-33865,1.989666968358569
813463202-913555031-688776,2.717718185475918
970957758-971809019-22246,3.0919663643643034
994331574-988545376-97857,2.8643352253381593
996759695-896768212-150069,1.9029914966986259
914045118-971771127-18963,2.8058204002734897
988173533-988230170-95538,3.1038249717964366
990797285-990855919-79538,3.0028041300637733
998066913-998126975-582426,2.1501542454993876
998894948-898901602-529975,2.956937702795755
997145887-997162560-167929,1.7984965076319197
989653849-979921152-68705,3.3971493411375446
912363597-912421325-639957,1.9866756381634638
990926166-890968082-18498,3.3213069287193324
998786819-898814122-529678,3.8480632221598494
911594641-911644657-455310,1.7270813539388876
993113670-982244382-61711,3.535555308165801
912626865-912634175-648091,3.218076420717977
976325265-976328604-54853,2.341959521310563
984324782-976705033-58877,4.0229689857237965
994219707-972192856-25383,3.2395196868249014
913239415-913318714-680046,2.0174055109026017
991782389-991813586-102694,3.1162267271620863
864267122-972909033-30109,2.971675745255068
913416635-973452967-24201,3.328410623225575
990369461-890397972-19085,2.1109483180156943
994561677-979763921-65956,1.1215766937326794
981995120-982020654-46617,3.2387206334463645
