id,predicted
914206820-914239427-717245,3.855005463422735
916789157-916823770-824309,5.600803706910905
913341082-977479363-2948,3.9847357634288585
889682582-889697172-28720,6.412317558822798
997991699-998006945-417222,9.689183208467956
914931487-815162862-756427,6.704452163785229
967062979-972338656-6209,11.685623352591312
914631734-914748119-740036,4.294298142662263
970976361-973961837-23171,10.43760345099784
979425031-979584385-54031,10.105473066514882
914852625-914864976-744489,6.265050352960799
916756097-816761972-821991,4.765104136074968
916696329-916855303-825770,6.303322184456619
999523609-999562434-491142,3.7814910191781737
994901079-894954892-132987,3.9124961448432325
911792265-974817039-5087,6.164844748340629
913473302-913536835-687980,3.7168206152614687
918117938-918191305-875929,6.164900535249446
915669638-999198198-169214,3.806343412380879
914509149-997196597-527954,3.201498745361775
914466636-914504651-727452,3.7169150779917954
911976099-912089797-626182,3.1815912254801955
915856217-888209042-18973,3.821294208344174
996546780-987033916-95530,3.815591074439366
915255159-915271111-760694,3.212113502503584
911838265-992426632-125610,3.9342148080472237
916180454-916218907-797699,3.051627547671676
914453038-914480388-726086,3.8562993023616317
917356440-917513635-849523,3.100807190058471
994065084-993267732-128428,6.201922010640967
999666124--87921-87921,2.954260443874559
911559110-995018535-113182,3.682252371144628
914091047-914103754-712231,3.5581926514782243
914082978--713048-713048,2.7884700596046526
912006204-912023621-624089,3.878752291628161
914400724-998465990-431492,3.4516790736050567
916989806-917011877-830956,3.110042262247701
981105605-981132165-594905,2.8723935102671745
914621984-914836530-743517,3.7025764305630053
994391615-994413317-122517,4.254065369002961
986221840-986226389-245826,6.116333258062778
914429773--159582-159582,4.567667419393042
816607922-916641869-817278,5.397694232068101
816607892-916641737-817028,5.383946273750167
914907985-915552331-771712,3.7015226841681796
896525352-996536750-166511,2.086261095333639
915593453-915650597-775136,3.7980417878075574
996747166-996794369-8868,4.094781658479926
813976692-913980611-706796,3.4907474118090436
915592538-915731457-778956,8.386761199332216
917264651-914558484-729811,2.6556689707167482
916842236-994757725-127196,3.3468618715907352
996616886-989564013-114778,3.9314831934560814
995769611-995774852-127246,4.57931854860321
893946462-994097881-9227,3.537117863032443
912071529-912083268-626229,4.24402819551095
913897943-913983106-707013,2.887297470515595
813672642-813741822-696824,3.8117751399954347
915554458-915667023-775763,2.5754179754301467
913877284-913922050-703929,3.584141443216245
915465315-915489370-769505,3.19125956930115
915547680-915555470-771981,3.167659182992737
816672392-999289428-458308,2.9239701141683883
913695348-993513792-122499,3.0634926183643367
997125959-997501837-163880,3.629729034631623
815073002-915119611-754586,3.341135950770469
914218322-814238172-717242,4.1586416564092605
998011094-994061658-2639,4.01568762987959
813333872-913379535-681929,2.7578009760325473
911607344-911635690-515951,7.128254222305804
816164532-916222491-797777,3.2880617432171766
911836459-911905701-605911,3.5813928536624378
914201055-914237645-717244,2.6213101798245466
915477747-915500595-769979,2.8193723803604356
998845599-998866030-334101,3.696847105608472
896526332-996537544-8799,3.60129716581912
912772888-985906947-9243,3.690807050370669
898255662-897163012-155657,5.514320521227853
999314341-984280351-62921,3.8618833148608935
915679013-815702832-777273,3.6022086333032526
997649796-996722988-154123,3.677585062244174
985993572-986007768-108029,3.4166244361252023
914246504-979840144-69559,2.581332165842201
911755297-911784742-509539,2.107032901700446
997484517-897508362-162992,3.5934105545037918
813884542-913924282-703932,3.8768240300088053
898188582-998204291-616056,3.5712606171404007
913441168-913474538-685849,3.13963811199873
988143294-888170332-16561,6.124680275099467
916979185-916998635-830438,1.5695336133570148
