id,predicted
914206820-914239427-717245,3.603525914881698
916789157-916823770-824309,5.721382985447311
913341082-977479363-2948,3.247509205845713
889682582-889697172-28720,6.49005463474403
997991699-998006945-417222,9.505427609911386
914931487-815162862-756427,5.824408870267302
967062979-972338656-6209,13.75437639335603
914631734-914748119-740036,3.8799527449434343
970976361-973961837-23171,10.58959567026557
979425031-979584385-54031,9.902105908740168
914852625-914864976-744489,5.85492861826406
916756097-816761972-821991,4.918057744255153
916696329-916855303-825770,6.605665726933048
999523609-999562434-491142,3.5986533788761967
994901079-894954892-132987,4.315685240422447
911792265-974817039-5087,6.17173571382986
913473302-913536835-687980,3.9856175557610944
918117938-918191305-875929,6.256695722397332
915669638-999198198-169214,2.89684096637467
914509149-997196597-527954,3.8315873976253423
914466636-914504651-727452,2.79353331702886
911976099-912089797-626182,2.2506016644802624
915856217-888209042-18973,3.0453791232863585
996546780-987033916-95530,2.926077811627181
915255159-915271111-760694,2.7827977348618433
911838265-992426632-125610,3.9739383522642813
916180454-916218907-797699,2.1826467141668884
914453038-914480388-726086,3.4999712951689395
917356440-917513635-849523,2.136588700003701
994065084-993267732-128428,5.6345168454874734
999666124--87921-87921,2.2099802851397934
911559110-995018535-113182,3.093994071287894
914091047-914103754-712231,2.6192029998460837
914082978--713048-713048,2.763543912766331
912006204-912023621-624089,2.6883582256936522
914400724-998465990-431492,2.5833646884544255
916989806-917011877-830956,2.773989638562729
981105605-981132165-594905,2.5072481685027044
914621984-914836530-743517,2.993580322183086
994391615-994413317-122517,3.9328258888613634
986221840-986226389-245826,5.7637727810199015
914429773--159582-159582,2.8073665240593244
816607922-916641869-817278,3.3822245916678044
816607892-916641737-817028,4.340685723268336
914907985-915552331-771712,2.8830592294957595
896525352-996536750-166511,1.9441615565894272
915593453-915650597-775136,2.8814801245493107
996747166-996794369-8868,3.9457706526456615
813976692-913980611-706796,2.547134498579178
915592538-915731457-778956,8.329567323630046
917264651-914558484-729811,3.1964044059586856
916842236-994757725-127196,3.3543617505772527
996616886-989564013-114778,3.9739383522642813
995769611-995774852-127246,4.183618797473573
893946462-994097881-9227,3.0472235959857104
912071529-912083268-626229,3.965001308599459
913897943-913983106-707013,2.572684899649053
813672642-813741822-696824,2.165329924021278
915554458-915667023-775763,2.152754951932591
913877284-913922050-703929,2.6228564454131824
915465315-915489370-769505,2.8111741273770496
915547680-915555470-771981,2.4161634417103843
816672392-999289428-458308,2.8926556385432542
913695348-993513792-122499,2.7646493952394016
997125959-997501837-163880,2.8515853333041594
815073002-915119611-754586,2.739178455708603
914218322-814238172-717242,3.6251653544510223
998011094-994061658-2639,3.2418223452765584
813333872-913379535-681929,2.2912340721612026
911607344-911635690-515951,7.009867783833027
816164532-916222491-797777,2.823775830977656
911836459-911905701-605911,2.6029842586334837
914201055-914237645-717244,2.1279509739038445
915477747-915500595-769979,2.635700475384182
998845599-998866030-334101,2.847183720084735
896526332-996537544-8799,4.1451953785959255
912772888-985906947-9243,2.9721575183198996
898255662-897163012-155657,5.159361347451578
999314341-984280351-62921,2.617371235830492
915679013-815702832-777273,2.3412620472421866
997649796-996722988-154123,3.107616377585204
985993572-986007768-108029,3.186473547957121
914246504-979840144-69559,2.5587688562192983
911755297-911784742-509539,1.945546647102966
997484517-897508362-162992,3.2800235414703067
813884542-913924282-703932,3.887852418338997
898188582-998204291-616056,2.9930451894738037
913441168-913474538-685849,2.9755110224439787
988143294-888170332-16561,6.59190060918743
916979185-916998635-830438,1.1230238065194897
987305134-987486287-71663,2.6054138716412067
898199282-898796302-318562,3.569409614177439
998090555-998487447-408107,2.021294172451824
997982347-998725380-471458,2.5538032527299817
997363280-897375532-156340,2.8042732754868154
993909793-893914692-30073,3.236142142987025
916242115-916286538-800346,2.7194758792658105
999338011-999545181-486969,3.298519721358973
997535111-897641542-164562,3.0177406683983676
994905953-994946978-500374,6.59190060918743
943311331-973610368-39332,2.556502976677965
915312519-984138822-54539,2.331719159865024
812855972-913450361-684687,2.4855649128016353
996042529-972225479-41034,2.9150970970935863
998724333-998730252-169257,3.137497391525911
974535157-974800942-23598,3.3084440306452603
917038996-973245694-86132,2.4836582959919467
986273085-986536027-71653,2.355607317575462
967796247-972394998-46007,2.4022449704354742
991036385-982670594-5394,2.1748379531960476
999227449-995293587-123774,4.0218420117074585
976114191-976119878-54847,2.870797693875783
940969085-972077771-132980,2.447520437838548
977533260-987907657-83553,2.9620596749884194
916669399-971901772-19021,2.668106274893288
917998191-972376191-46218,2.8722913137375707
913243730-871762422-46032,3.11877577443037
813144972-976171144-54047,2.9024369811482607
987774096-971803886-14511,2.4223250043503755
992006544-972889482-42909,2.8068919547713667
913480821-982137608-64371,2.470679145893853
997039025-997080254-165852,3.276727139248935
915098665-980621286-81790,2.5494231676266685
996547957-981227697-58769,2.6741395286794307
812173472-976644794-66184,2.525909573865861
983685358-983732682-55143,4.373272110166649
998728231-978678211-43691,1.905495813018827
938473072-971666501-23412,3.0054905107506515
914285852-972274410-30082,3.0325712375050102
983173527-994001191-104113,3.0052942158411513
914244668-997906691-154068,2.0125731695937086
915311652-815353382-763901,2.871875763574381
991953957-979670877-62122,2.7052607131160933
971104317-974191113-6050,2.6189856083720837
946587745-972142239-2513,4.281761422721039
913168046-972176222-24185,2.905550328761738
913451406-913579216-689660,3.1957021958999237
815339592-988076562-79087,2.00317199872991
985907064-985980470-122525,2.432843196667436
916137583-816287812-800342,2.798026012649662
953172178-972188093-32311,3.37187511266523
985513643-985529752-14310,4.121238788221081
988328510-972385166-44232,2.31042534717169
916020732-971751193-23377,2.642408018645764
996042367-996245659-158483,3.0730897182172203
915203655-974176580-44271,2.742284829856552
999188257-999299407-610735,2.4855649128016353
954080072-972198137-24189,4.152309091539348
993575844-981140540-58826,3.06262996119895
913124979-974848872-25420,2.506364298182905
895985732-973045253-56247,2.9461015239734327
911907208-974984121-30681,2.8334009129426283
994242350-994339087-103665,2.2869597769537835
916032161-916105983-793869,4.6659268771034474
916361645-816392012-804053,2.4749977977079447
970980946-973818376-37833,2.082597802781723
981609875-980204146-58904,3.157850393565189
999316921-899097092-377369,2.749820379728024
916594259-916628315-816718,5.465125963943828
992447885-992693673-121473,5.892565260406429
997661443-997674138-274027,4.32960264622116
998618061-998719232-617577,3.158398209606223
999000339-911572877-442376,2.472059723228275
917229112-917283370-840836,4.545554800673085
916497016-916525761-812824,4.793072165450449
986236880-886354142-30343,5.561337846629271
975802019-975816540-41049,2.2701130681776718
997993632-993304085-4569,1.669587333031406
917247854-917304033-841743,4.437710997025914
990016534-994923897-146114,2.33354571647166
813430932-998488184-464887,2.481128677491072
983765750-979968876-64581,2.6881334317669348
997826043-997833716-554008,2.8625244967505012
813246112-913257154-677258,4.7668117726384684
994115154-994151207-133778,4.403951014262522
913015185-913064895-668475,4.545766140180983
992395494-992467576-115077,4.797734723459628
986446206-886487622-38690,6.82946613174822
994836552-994844474-14812,2.728934378447645
961101719-972049972-146109,3.0563386439042546
987774088-987807067-80417,5.7656188725182895
916796986-988105376-75532,2.5744581276739913
989493884-988383244-116775,2.8904327302705983
914112117-984531842-90814,2.8776684611044288
915411134-995978334-163815,2.841704833446543
997344251-988680699-114795,2.868123666185068
971075406-883658442-30055,7.437558313943807
914210410-915729703-778737,2.8502262475871833
912194051-912231828-630552,2.4828778343739217
988465712-988503770-86910,6.901052465620883
914607558-992365757-122554,2.1747234092021555
980118460-971702850-27353,5.188020299100281
915357369-993236586-95910,2.413759251440113
988034282-988055336-79509,6.584798053192659
998938953-999170846-409925,2.668603051411632
999639704-911644916-476491,3.164333621761836
885449212-885464122-37940,6.681614205788055
989021567-989283308-104443,4.416158974103366
987815302-987872403-96358,5.489151006470906
992455594-992504072-97862,2.4853164158325054
999148093-999181155-526444,1.895211331184457
912537080-986923500-76898,2.973386303471303
999104479-999117503-439756,2.7277132790057608
912432505-975397483-24243,2.2230376495182105
976083911-976095316-54680,4.808576500659633
988159271-988204404-82887,4.346814660766043
892088292-888183272-39169,4.585412268222227
989454994-989560255-100446,8.275991707363167
915135994-914334500-720841,2.1726610792332695
981247124-981541480-14634,6.667822823589548
913352408-899166922-470274,3.2363711255047374
978680089-978683045-46581,2.554735164244263
917136920-917191352-838198,5.040464880370393
978681476-978689876-44393,7.9766666319348865
989877534-990059543-102505,6.797445018086528
996899519-996910644-155199,2.604168456985063
916376782-916451458-804525,2.639187484347811
980751708-980804097-44759,2.3580290748604384
985321345-972990396-44134,4.5836748461523165
964011885-972013463-348546,4.402682938292868
994533983-994595741-127909,6.297950222362943
985755698-985987815-116757,6.360257085826067
915796699-915816657-782400,4.698845110415823
995697319-988312517-108894,3.3680730030322428
960486072-972256242-19500,3.0552765413388983
984460279-984499353-80409,5.520957737241343
981380304-981405099-56272,3.5748814332776098
995122529-995277468-126937,2.3215982817574043
911809966-994107496-116792,2.2843625020179785
996952835-979268149-46273,6.430509555800843
943542252-971997206-24211,2.431638482450581
896459872-998775779-317100,3.6100864003454634
915370780-915688845-776808,4.481061775733731
916539193-916571453-814573,4.492299581971035
980248259-980284913-5874,4.653144884543525
988329185-988345091-123339,5.268876426200004
915429912-915450202-768304,4.92191128283594
983100104-883138112-32575,2.7040836460909223
912118711-982900921-65919,2.0064547537754285
917270503-991693246-114789,5.32306627306465
944628231-972108235-19009,3.3015503846673857
914375436-914398525-723552,2.7975201655230477
990977739-987653590-71217,7.520147652827317
998328314-917764417-859517,4.0862612549223885
815381262-915544029-771607,7.367804839241865
912040631-912045501-624662,2.8914931795847507
917248419-917675236-855941,1.79732114056683
984823754-984912374-80813,5.7675615807052445
990358869-990402434-84119,6.810884940934525
995543281-976732030-65965,8.849681808541785
997403592-997422406-160677,4.451266107084777
990269513-990383286-80436,5.183953089524109
991189483-980845346-47578,2.233430071201136
915852696-998386241-609859,2.92268553956578
915439616-915466036-768831,2.1862457498932715
913370422-998924464-472899,2.9206887891749154
914294657-914327407-720833,6.367027128423983
916483058-916634986-817279,2.926685557875378
979139012-979150857-45496,7.326546768920524
988138509-976171926-5599,2.055082513733717
995878801-895885762-156201,5.228627743350908
975847969-975852199-38719,2.0749758338776396
992643439-990792933-116307,5.348005759129515
999115756-999151515-486715,2.4867193541660644
915197043-915588891-773310,1.5887637965526973
916264887-992157550-102542,3.090025786680024
917243980-917307067-842012,5.3274831800400015
989629042-989645005-83504,4.4649836616476195
913594053-913748263-697094,2.478073951800992
989417126-989446037-80423,5.042039642650815
911711605-911747944-483864,2.446410675744468
815157052-915194249-757619,4.458706790463156
916266065-916293674-800564,3.367342489648097
999188559-999227236-302145,5.022541583296172
912132439-976928652-65969,1.8400382679417344
912156567-982474256-43371,3.041777041859434
913494377-913540247-687981,4.3914298414199
998796067-998915945-611389,3.4329822441047373
989902172-989918958-105776,1.994435091466909
912074366-912080870-626389,4.255171121097049
911719266-972792357-19027,3.539595799716535
993143480-992100311-116752,4.971533723663291
994554670-894676132-129737,4.899064820757752
996872122-996881644-164962,3.7265719650722877
831149922-971845996-23601,4.901961144015104
913269527--680582-680582,3.149982003118783
990319510-990355088-81788,3.885542076355909
913135741-913207440-675476,3.8578426119910443
983900305-977508517-43345,3.0655702208913063
987903937-988415251-58923,6.144139915237612
994336290-994357573-109160,4.586462268669755
913784189-995158698-120292,2.8052343030400744
988155098-982005302-54683,5.61122457621801
995015536-974101475-30675,3.048492576452107
913175255-913209192-675478,3.062688606074321
985859558-999446590-488192,1.8825164410400812
914270472-913096584-669728,2.0997682486479956
976473256-990932565-88125,3.832168534944019
985255997-981351967-44227,3.5075598188926858
998645484-998666732-169230,3.107425055781362
856838382-971847905-33865,2.3014232487386783
813463202-913555031-688776,3.230364098046139
970957758-971809019-22246,3.5428181611588307
994331574-988545376-97857,3.4579705928671887
996759695-896768212-150069,2.2669086499873106
914045118-971771127-18963,3.4514129066520045
988173533-988230170-95538,4.722557413407799
990797285-990855919-79538,4.60885674966875
998066913-998126975-582426,3.0837702727782723
998894948-898901602-529975,5.392329104673423
997145887-997162560-167929,3.237089774670183
989653849-979921152-68705,5.045581990188994
912363597-912421325-639957,2.305142097112198
990926166-890968082-18498,3.736056952628413
998786819-898814122-529678,7.410383173379685
911594641-911644657-455310,2.2624663522883113
993113670-982244382-61711,5.462518010620112
912626865-912634175-648091,3.764065866993608
976325265-976328604-54853,2.6739086482746237
984324782-976705033-58877,4.464100338701394
994219707-972192856-25383,3.98801183758573
913239415-913318714-680046,2.258725146658334
991782389-991813586-102694,5.236684540457749
864267122-972909033-30109,3.6072615300865545
913416635-973452967-24201,2.9197341355647577
990369461-890397972-19085,2.2950448280240234
994561677-979763921-65956,1.4795220832560139
981995120-982020654-46617,4.18349598503626
982064627-980482790-66758,3.6565346669500016
977340527-977349486-34596,3.5915599308248085
990052263-987537736-76923,3.170498786370816
974676621-974889900-23629,4.1237968030060745
993537306-993548758-102396,2.3888927954006833
996947386-992397543-125798,4.568523300245208
911576856-972228125-38709,2.6387435017106147
967261149-972338443-34588,5.056111472593979
991933026-991992006-95825,3.6388651690630995
995878224-995913283-152944,4.20584719194073
913252837-913403371-683067,2.0247666570748315
986018018-986107355-56910,5.20582480463911
997045343-971784563-18769,3.08276729008968
997135865-989955233-96030,3.475371011316886
985954909-986077073-116759,4.61863659511263
