id,predicted
914206820-914239427-717245,3.685105307050023
916789157-916823770-824309,5.602319861025355
913341082-977479363-2948,3.978567085793083
889682582-889697172-28720,6.6982382481541975
997991699-998006945-417222,10.476878437947523
914931487-815162862-756427,6.15338188487471
967062979-972338656-6209,12.595255535360145
914631734-914748119-740036,4.632490060106245
970976361-973961837-23171,11.596380132614575
979425031-979584385-54031,9.961282195641388
914852625-914864976-744489,5.764563401687415
916756097-816761972-821991,4.745601879663237
916696329-916855303-825770,6.643265321204161
999523609-999562434-491142,3.4735272637514614
994901079-894954892-132987,3.8994901334240843
911792265-974817039-5087,6.058099592136846
913473302-913536835-687980,4.12339767497117
918117938-918191305-875929,5.647119147195465
915669638-999198198-169214,4.013522540039938
914509149-997196597-527954,3.8701528375380594
914466636-914504651-727452,3.744936159674107
911976099-912089797-626182,3.159033960603484
915856217-888209042-18973,4.217443013997803
996546780-987033916-95530,3.5969605801655105
915255159-915271111-760694,3.4302788788639624
911838265-992426632-125610,4.46300593960184
916180454-916218907-797699,2.825896209203761
914453038-914480388-726086,4.185834663264087
917356440-917513635-849523,3.0514540318724537
994065084-993267732-128428,5.727068976235789
999666124--87921-87921,2.61417174019625
911559110-995018535-113182,4.181879732888448
914091047-914103754-712231,3.4535411101931848
914082978--713048-713048,2.754043738655688
912006204-912023621-624089,3.6663396001267063
914400724-998465990-431492,3.3100901106746434
916989806-917011877-830956,2.9577096494245105
981105605-981132165-594905,2.8911294009260633
914621984-914836530-743517,3.8069963356049774
994391615-994413317-122517,4.398165306975796
986221840-986226389-245826,6.521599023742506
914429773--159582-159582,4.829279490746344
816607922-916641869-817278,4.057842566168765
816607892-916641737-817028,5.372936668931922
914907985-915552331-771712,3.538770555884339
896525352-996536750-166511,2.194111492640706
915593453-915650597-775136,3.637434324940611
996747166-996794369-8868,4.575829763788501
813976692-913980611-706796,3.548205387623722
915592538-915731457-778956,7.648801877619576
917264651-914558484-729811,3.098754173169624
916842236-994757725-127196,3.4266222925445513
996616886-989564013-114778,4.505384708096759
995769611-995774852-127246,5.135828619847206
893946462-994097881-9227,3.0884521593434195
912071529-912083268-626229,4.836846339922177
