id,predicted
914206820-914239427-717245,5.681535383901063
916789157-916823770-824309,6.657820778340719
913341082-977479363-2948,7.385308751216282
889682582-889697172-28720,7.004032840363919
997991699-998006945-417222,13.899515491334284
914931487-815162862-756427,8.706134289429722
967062979-972338656-6209,17.733764911709116
914631734-914748119-740036,6.5691248590242335
970976361-973961837-23171,14.865480200702851
979425031-979584385-54031,13.92690282081791
914852625-914864976-744489,6.014585685697271
916756097-816761972-821991,5.219007623058603
916696329-916855303-825770,7.829492568889014
999523609-999562434-491142,4.923687314140211
994901079-894954892-132987,6.469133526203463
911792265-974817039-5087,7.101197059018585
913473302-913536835-687980,5.278004550416744
918117938-918191305-875929,6.75599637525462
915669638-999198198-169214,4.389174468188635
914509149-997196597-527954,4.6082041829849
914466636-914504651-727452,4.279455646281796
911976099-912089797-626182,3.9233378597970923
915856217-888209042-18973,5.033510563012832
996546780-987033916-95530,4.625520459490858
915255159-915271111-760694,4.783882136315651
911838265-992426632-125610,5.135392178624244
916180454-916218907-797699,3.2272708376565973
914453038-914480388-726086,5.4358396139999074
917356440-917513635-849523,3.519955214496161
994065084-993267732-128428,5.171669019586108
999666124--87921-87921,3.6004971685597305
911559110-995018535-113182,5.846289184552605
914091047-914103754-712231,3.9943519977767465
914082978--713048-713048,3.3717069469977563
912006204-912023621-624089,4.207900029624611
914400724-998465990-431492,4.690434111911425
916989806-917011877-830956,4.16446090135353
981105605-981132165-594905,3.348750640672142
914621984-914836530-743517,5.147164246293794
994391615-994413317-122517,5.554409699854588
986221840-986226389-245826,4.799699681323511
914429773--159582-159582,4.031867969311853
816607922-916641869-817278,3.7722478047053265
816607892-916641737-817028,4.206732229337268
914907985-915552331-771712,5.051119256502561
896525352-996536750-166511,2.538094845120073
915593453-915650597-775136,4.017042226978635
996747166-996794369-8868,6.184292025706436
813976692-913980611-706796,4.02055524771464
915592538-915731457-778956,9.421974449620356
917264651-914558484-729811,3.2501398741840557
916842236-994757725-127196,4.000711323258735
996616886-989564013-114778,5.135392178624244
995769611-995774852-127246,4.489077300185119
893946462-994097881-9227,4.777211637405705
912071529-912083268-626229,5.385259608684009
913897943-913983106-707013,3.40686994397469
813672642-813741822-696824,4.385537849679422
915554458-915667023-775763,3.5714442635382886
913877284-913922050-703929,4.302142101218444
915465315-915489370-769505,4.019566819123618
915547680-915555470-771981,4.386895888482751
816672392-999289428-458308,3.943267422888442
913695348-993513792-122499,3.6046123472001472
997125959-997501837-163880,4.062080271587697
815073002-915119611-754586,3.875942542718538
914218322-814238172-717242,5.5639789113108495
998011094-994061658-2639,4.4799087673352735
813333872-913379535-681929,3.1923898970635785
911607344-911635690-515951,7.262781907740969
816164532-916222491-797777,4.547140215966955
911836459-911905701-605911,4.423829744454981
914201055-914237645-717244,2.671907705279857
915477747-915500595-769979,3.1964685655698544
998845599-998866030-334101,3.983482708129179
896526332-996537544-8799,4.796659224490131
912772888-985906947-9243,4.161920408675828
898255662-897163012-155657,5.009793255065215
999314341-984280351-62921,4.752003946973229
915679013-815702832-777273,4.748481448160178
997649796-996722988-154123,5.2759059911752235
985993572-986007768-108029,3.5232182859064407
914246504-979840144-69559,2.579108704052176
911755297-911784742-509539,1.8987177633033134
997484517-897508362-162992,3.2097070353659873
813884542-913924282-703932,4.4653729831148805
898188582-998204291-616056,3.5100399441686685
913441168-913474538-685849,3.3627475551933177
988143294-888170332-16561,6.642486518110138
916979185-916998635-830438,1.4335846126010434
987305134-987486287-71663,2.6151135774737724
898199282-898796302-318562,3.3043398780707696
998090555-998487447-408107,2.5009431265080657
997982347-998725380-471458,3.3382444133953495
997363280-897375532-156340,3.555204524787575
993909793-893914692-30073,4.175068678377375
916242115-916286538-800346,4.084238181326785
999338011-999545181-486969,4.368840666531761
997535111-897641542-164562,4.130127908885525
994905953-994946978-500374,6.642486518110138
943311331-973610368-39332,2.8105777638507297
915312519-984138822-54539,2.6366974423144205
812855972-913450361-684687,3.142367753616223
996042529-972225479-41034,3.447755919659306
998724333-998730252-169257,3.974879150010099
974535157-974800942-23598,3.1679005552999424
